rr_ms,time_s,hr_bpm,subject_id
679.0,0.679,88.36524300441826,409
766.0,1.445,78.3289817232376,409
695.0,2.14,86.33093525179856,409
797.0,2.937,75.28230865746549,409
789.0,3.726,76.04562737642586,409
750.0,4.476,80.0,409
766.0,5.242,78.3289817232376,409
812.0,6.054,73.89162561576354,409
844.0,6.898,71.09004739336493,409
703.0,7.601,85.34850640113798,409
696.0,8.297,86.20689655172414,409
695.0,8.992,86.33093525179856,409
726.0,9.718,82.64462809917356,409
680.0,10.398,88.23529411764706,409
758.0,11.156,79.15567282321899,409
789.0,11.945,76.04562737642586,409
719.0,12.664,83.44923504867872,409
734.0,13.398,81.74386920980926,409
735.0,14.133,81.63265306122449,409
804.0,14.937,74.6268656716418,409
703.0,15.64,85.34850640113798,409
703.0,16.343,85.34850640113798,409
711.0,17.054,84.38818565400844,409
766.0,17.82,78.3289817232376,409
656.0,18.476,91.46341463414635,409
672.0,19.148,89.28571428571429,409
625.0,19.773,96.0,409
680.0,20.453,88.23529411764706,409
594.0,21.047,101.01010101010101,409
671.0,21.718,89.41877794336811,409
665.0,22.383,90.22556390977444,409
671.0,23.054,89.41877794336811,409
696.0,23.75,86.20689655172414,409
672.0,24.422,89.28571428571429,409
703.0,25.125,85.34850640113798,409
726.0,25.851,82.64462809917356,409
719.0,26.57,83.44923504867872,409
688.0,27.258,87.20930232558139,409
718.0,27.976,83.56545961002786,409
641.0,28.617,93.60374414976599,409
664.0,29.281,90.36144578313252,409
680.0,29.961,88.23529411764706,409
640.0,30.601,93.75,409
602.0,31.203,99.66777408637874,409
648.0,31.851,92.5925925925926,409
664.0,32.515,90.36144578313252,409
664.0,33.179,90.36144578313252,409
641.0,33.82,93.60374414976599,409
695.0,34.515,86.33093525179856,409
680.0,35.195,88.23529411764706,409
719.0,35.914,83.44923504867872,409
648.0,36.562,92.5925925925926,409
664.0,37.226,90.36144578313252,409
719.0,37.945,83.44923504867872,409
797.0,38.742,75.28230865746549,409
875.0,39.617,68.57142857142857,409
875.0,40.492,68.57142857142857,409
789.0,41.281,76.04562737642586,409
875.0,42.156,68.57142857142857,409
898.0,43.054,66.815144766147,409
938.0,43.992,63.96588486140725,409
890.0,44.882,67.41573033707866,409
727.0,45.609,82.53094910591471,409
860.0,46.469,69.76744186046511,409
993.0,47.462,60.42296072507553,409
871.5,48.3335,68.84681583476764,409
750.0,49.0835,80.0,409
789.0,49.8725,76.04562737642586,409
828.0,50.7005,72.46376811594203,409
750.0,51.4505,80.0,409
765.0,52.2155,78.43137254901961,409
813.0,53.0285,73.80073800738008,409
797.0,53.8255,75.28230865746549,409
758.0,54.5835,79.15567282321899,409
742.0,55.3255,80.86253369272237,409
789.0,56.1145,76.04562737642586,409
797.0,56.9115,75.28230865746549,409
757.0,57.6685,79.26023778071334,409
766.0,58.4345,78.3289817232376,409
750.0,59.1845,80.0,409
774.0,59.9585,77.51937984496124,409
718.0,60.6765,83.56545961002786,409
774.0,61.4505,77.51937984496124,409
750.0,62.2005,80.0,409
718.0,62.9185,83.56545961002786,409
672.0,63.5905,89.28571428571429,409
703.0,64.2935,85.34850640113798,409
735.0,65.0285,81.63265306122449,409
656.0,65.6845,91.46341463414635,409
649.0,66.3335,92.44992295839754,409
648.0,66.9815,92.5925925925926,409
656.0,67.6375,91.46341463414635,409
625.0,68.2625,96.0,409
610.0,68.8725,98.36065573770492,409
703.0,69.5755,85.34850640113798,409
742.0,70.3175,80.86253369272237,409
687.0,71.0045,87.33624454148472,409
766.0,71.7705,78.3289817232376,409
656.0,72.4265,91.46341463414635,409
633.0,73.0595,94.7867298578199,409
625.0,73.6845,96.0,409
617.0,74.3015,97.24473257698541,409
696.0,74.9975,86.20689655172414,409
726.0,75.7235,82.64462809917356,409
758.0,76.4815,79.15567282321899,409
711.0,77.1925,84.38818565400844,409
758.0,77.9505,79.15567282321899,409
804.0,78.7545,74.6268656716418,409
750.0,79.5045,80.0,409
704.0,80.2085,85.22727272727273,409
726.0,80.9345,82.64462809917356,409
719.0,81.6535,83.44923504867872,409
742.0,82.3955,80.86253369272237,409
664.0,83.0595,90.36144578313252,409
695.0,83.7545,86.33093525179856,409
797.0,84.5515,75.28230865746549,409
821.0,85.3725,73.0816077953715,409
726.0,86.0985,82.64462809917356,409
727.0,86.8255,82.53094910591471,409
765.0,87.5905,78.43137254901961,409
797.0,88.3875,75.28230865746549,409
735.0,89.1225,81.63265306122449,409
765.0,89.8875,78.43137254901961,409
797.0,90.6845,75.28230865746549,409
734.0,91.4185,81.74386920980926,409
719.0,92.1375,83.44923504867872,409
789.0,92.9265,76.04562737642586,409
735.0,93.6615,81.63265306122449,409
656.0,94.3175,91.46341463414635,409
711.0,95.0285,84.38818565400844,409
711.0,95.7395,84.38818565400844,409
